scorer,,,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img299495.png,232.53068467506748,448.6104785995529,295.7990609021218,395.07569871512226,,,,,,,274.7096021597704,421.4375221430616,230.90841861796352,401.1591964292621,277.9541342739783,358.9802789445592,273.0873361026664,285.9783063748811,279.9819668453583,324.1015587168241,262.9481732457667,256.77751734700985,249.15891176038306,234.87692557610637,,,,,,,,,,,,,,,322.97201735861313,373.17510694421884,331.89448067268495,317.20692797413227,324.5942834157171,267.7278132324616,,,237.80304936065534,341.5409188306917,219.9581227325118,307.0677651172325,,,265.7871388456986,391.83116660091434,,,,,,,1182.477258355758,237.98392836784313,212.06044130716538,814.9885222886282,1171.2369091235348,815.92521805798,1101.3560621314123,422.8682162942203,1195.4972561942557,639.6606746961855,985.8193683135688,748.3525005221508,878.3442420304318,526.5075924593689,1189.4138079877466,509.47379885977733,1111.9506037610329,735.7799385795951,884.8333062588476,660.344566924261,967.1633086568735,424.71039737609556
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img309240.png,435.8938752195118,292.61105429113223,354.39834413071867,252.6132476217859,343.8989198800153,315.60979312600637,342.3990021299148,240.613905620982,329.39971496237723,331.1089432103781,392.3962604665977,264.1126170392229,387.3965346329294,313.60990279253906,323.40004396197526,275.61198645666,251.90396454051864,251.61330245505224,287.4020179595635,257.11300087208735,220.40569178840843,244.61368628791664,,,,,,,,,208.90632237097134,308.6101769588708,208.90632237097134,343.6082577945488,205.40651428740352,378.6063386302269,201.9067062038357,414.6043646326386,335.899358546146,232.61434428711271,290.40185345976454,221.61494745304248,260.9034710411216,218.6151119528415,318.40031812830694,328.60908029354397,282.90226470926206,322.10943670977514,249.90407420705134,313.10993020917226,206.40645945413718,465.10159555268837,361.8979328812211,287.1113558740971,,,,,,,1179.1289703620628,245.6008372223888,212.5517121771431,815.0130659027537,1163.4701340733527,819.2836576178565,1100.3174491193058,423.3245550114873,1195.220013459887,639.4915071205899,985.9476920934766,749.400032489383,877.4865718286107,526.2120319014798,1190.1783543353988,509.17823830188814,1112.3095835944087,735.07881150743,883.5700695427505,661.2657059091999,968.7389880330771,427.2538024181383
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img314798.png,243.65607206931332,464.1034420198772,263.7242455999688,383.50179160668563,207.13858304983125,377.2510498133564,268.3300553424219,363.7626069961725,,,260.1053950880414,417.3873918547331,213.71831125333563,418.70333749543397,238.392292016477,354.87997392144155,244.31404739963094,278.55511672092246,240.69519688770353,309.80882568756823,252.5387076540114,255.197081598482,267.014109701721,240.72167955077236,,,,,,,,,,,,,,,288.72721277328543,370.34233519967654,293.3330225157385,345.3393680263599,304.84754687187115,319.67842803269286,,,195.6240586936986,307.83491726638516,,,,,234.44445509437438,395.3453023729932,,,,,,,1184.6514505196917,245.63176842865866,206.68594776116487,812.196935965622,1164.722022515879,822.1616499675282,1101.555333440896,425.05321295008116,1195.3164603408331,640.2103252046741,985.4231306490437,748.446854152321,877.8445745217473,524.7360952331724,1188.4077457271537,509.93170677528764,1112.411884976678,738.2482754368891,884.4243027252517,661.9234282762385,967.3288780894068,426.6981450009573
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img319071.png,237.86422818283796,457.4597400118471,266.9526622030977,379.2678944344516,204.50593228804465,378.46729533297656,264.01713216435587,358.9860505304173,,,255.74427478244718,410.49125939197813,210.11012599836994,408.62319482186973,235.46243087841282,349.91259404703356,244.63868866662025,295.1047287523302,241.79972306668836,318.6275865803376,250.3166198664841,266.3095062387349,260.86134923765985,246.43674703921144,,,,,,,,,,,,,,,281.9508079800113,373.7846325218726,282.3563744942873,349.0450751510373,290.0621382655311,319.43871960889,,,202.8653376961933,326.73891686585773,,,,,232.47169323834055,393.2518252071201,,,,,,,1185.6047664845335,241.74565461277518,209.56777481982925,815.0034654561523,1161.2506764813836,820.6236400722639,1101.488909671068,423.98974992177926,1195.5790229811805,638.1599029458464,987.3306253402671,748.3703503545446,877.4730067376792,525.9790737431637,1188.9480897016392,510.16197968640006,1111.8904519892012,736.8736611666782,882.745371423267,660.2215899685161,967.9143394212248,427.8319772883742
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img340141.png,240.32215853271757,455.70170414549057,261.817183789345,371.34386917608475,,,,,,,261.817183789345,410.68382106085573,216.7993007047102,409.0615550037518,243.1611241326495,355.1212086050451,259.38378470368906,267.1132750071554,249.24462184678936,314.15899066317024,271.1452136176928,245.61824975052798,,,,,,,,,,,,,,,,,288.1790072172843,369.7216031189808,291.82910584576825,349.8488439194573,301.96826870266796,326.32598609144986,,,,,,,,,233.83309430430174,388.3776627756763,,,,,,,1186.1860402435123,242.91614716722702,209.2794471765188,809.8914866422787,1156.1629061776234,817.9746381215564,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img403096.png,221.9920539147212,467.8528309017113,296.7096547616285,411.7228872231634,243.98600790574983,388.605595909432,,,,,266.29216619092927,446.60160745089854,228.57448036326224,424.70101567999507,277.64802859065696,388.605595909432,290.6261570474886,308.3034260827861,295.8985217330765,351.293476596041,282.92039327624485,288.4306668832626,269.1311317908612,271.396873283671,257.3697028768575,256.3909122554594,,,,,307.6599506470802,236.92371957021192,341.32197133198736,248.6851484842156,361.6002970457868,260.04101088394333,381.4730562453103,277.48037099781084,,,335.6440401321235,335.8819490535534,,,,,248.8528060770617,326.5539192252056,,,405.4014805875937,313.9813572826499,261.0198015053414,410.5061876803354,,,,,,,1183.214926284103,247.42183573481017,210.92471769680662,815.9961677314277,1156.9874447422494,827.2365169636507,1101.0845203561455,424.6431907668268,1196.3926512110029,639.5934433331013,985.9036303017645,749.5019687018944,878.4285040186272,526.4403858501001,1189.498020468311,511.0288583076125,1112.0348162415971,736.9294067593387,883.700868704215,660.6829020754526,968.4642701878969,426.6710233382067
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img406074.png,296.44332845992585,412.2644512001733,277.7872688032304,352.24060708732685,,,,,,,289.5486977172341,380.6302630866461,254.264410975223,402.12528834327355,239.66401646128736,337.2346460591152,217.35785817610787,264.23267348943693,225.4691884616277,302.76149234565594,223.03578937597177,233.8151849187377,,,,,,,,,284.2763330316462,237.05971703294557,315.91052114517333,244.7654808041894,344.30017714449264,252.87681108970912,370.6620005724319,264.2326734894368,293.6043628599939,314.5229212596596,290.765397260062,282.0776001175804,281.4373674317142,258.554742289573,198.70179851941236,358.3241048014665,177.61233977706092,299.11139371717206,,,406.757420342995,297.083561145792,251.42544537529102,363.5964694870543,,,,,,,1178.550967527607,246.67340289641146,211.60430633360403,808.2395219201519,1166.2667086739627,815.2590984079486,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img414309.png,233.79171965229034,585.4168725298221,261.29021173746594,503.92134144102897,215.79270665108447,506.92117694122976,271.7896359881694,489.4221365233909,212.2928985675167,494.421862357059,258.290376237265,547.9189287773099,215.29273406771765,547.9189287773097,237.7915000808195,485.9223284398212,254.29059533192483,371.4286068488184,248.79089691488971,429.9253991027374,258.2903759988595,339.9303340967082,258.79034858222633,314.9317049283667,259.79029374896,291.43299351012575,268.28982766619606,269.4341998419853,281.78908741710046,258.9347755912819,296.78826491810537,247.93537875721165,323.7867844199141,235.93603675640782,345.7855780880546,228.93642058927225,382.7835492572,221.43683183876985,,,285.2888955006683,417.42608451856677,,,196.29377566137262,462.42361702158126,197.29372082810627,393.4274005169588,195.7938030780058,349.4298131806778,434.0006281280701,215.31443070091976,237.55276275788452,522.1984729990016,,,,,232.27131458629898,261.7810849426964,1181.0434143658579,246.11752303948245,203.0779116073309,809.8356294330439,1159.690455790344,816.9532822915485,1100.0243639429732,422.71991831240854,1196.5491943406587,638.886870421511,986.4657399456962,750.0120953331322,877.368347605455,526.544945967062,1188.437864055139,509.51115236747034,1113.813625428357,737.4395333905765,884.2629783481468,662.8152947637943,966.1874142318968,426.37001694089247
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img431637.png,,,255.35674116018043,330.52091620059866,190.87166539029806,312.67598957245514,263.0625049314242,310.24259048679914,187.2215667618142,288.3419987158958,239.53964710341683,359.3161387141939,192.49393144740202,351.20480842867414,226.96708516086107,291.1809705042817,244.8120117890046,221.82909656308743,239.53964710341674,249.40761953385476,,,,,,,,,,,308.080388016059,239.26845667695505,339.71457612958613,237.24062410557508,373.7821633287693,232.77939244853923,406.63305098512444,226.2903282201234,278.47403247391173,312.2704292466331,282.12413110239567,281.8529406759339,292.6688604735714,252.65215164806267,,,,,,,441.91733772713553,229.94042684860733,218.0446218467893,334.57658753181255,,,,,,,1179.5153241264914,245.4550793066305,210.6918825387757,814.7398906329043,1164.5037570935472,814.7398906329043,1101.0720444330989,423.5772667146272,1194.7579092308524,639.7442188237296,985.4855878644419,748.4360446496948,878.0104615813046,525.3744617979006,1189.8911110595407,510.774067283965,1111.6167738042745,735.8634827071392,885.7162253525485,660.4281110518051,967.3589216169098,427.37078615963003
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img453293.png,207.27579940942186,389.817315582613,253.77324966253698,321.32107166135745,189.276786408216,306.8218667437194,264.77264649660725,302.8220860767848,182.77714282444722,284.323100492212,238.27409957816528,353.31931699683446,190.77670415831648,347.31964599643254,228.77462049419552,294.82252474291545,246.27366091203453,221.32655498799159,240.7739624949994,255.8246632403028,,,,,,,,,,,,,325.26932908399357,238.82559540583065,358.26751958620434,234.3258421555292,396.7654085054502,227.32622598839362,274.272125580577,312.3215651607545,284.27157724791357,289.3228263258804,292.7711111651497,270.32386815794086,,,,,,,440.76299584173114,229.82608890522778,220.2750865769594,323.3209619948247,,,,,,,1187.801277578369,243.43516802543988,205.12100488331998,810.4105075004908,1163.5518231405358,823.1126026822138,1101.4126074276917,423.85837104422427,1194.6929057111693,640.4308896676027,986.2317173733107,749.1227154935679,876.7287585187936,526.8722656703255,1188.6094079970294,510.649605099286,1113.5796028559714,735.7390205224602,883.6233892614854,660.7092153814021,967.1700912023392,427.1029031584322
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img493272.png,195.53258796199378,364.45507680460145,224.15440564723775,305.23752297306214,168.55570232762585,295.0389442576304,236.98487564407128,288.45921605412593,166.58178386657454,275.95773246746774,218.56163667425903,335.5042727091822,172.50353924972848,337.4781911702336,204.08623462654944,275.2997596471174,247.51244076967828,204.56768145944545,214.94278616233166,229.24166222258685,271.52844871246924,206.21261351032155,290.60966050263187,218.05612427662942,304.42708972999105,231.54456709381338,322.19235587945286,258.8504391383565,344.89241818154295,266.41712657238656,338.970662798389,250.95476529415126,,,,,,,251.78926410195612,286.8142840032502,274.81831281422143,274.6417868267671,293.2415517840336,276.9446916979936,,,,,,,,,195.53258796199378,309.185359895165,,,,,,,1182.5217782130374,241.87248556678782,209.94380625936464,819.3406727183894,1167.3252475824177,824.6594584391062,1099.2266474824598,424.0549658474701,1195.3459113658694,638.1940853851926,986.4791565137347,748.5081772682618,877.3817641734935,526.2577274450194,1188.0457141089016,509.22393384542795,1111.3936429107396,737.1523148685341,884.2763949161853,660.905810184648,969.8509294284191,426.89393144740205
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img048093.png,1007.1559196429262,681.2006466934317,933.748380558972,642.6718278372127,941.8597108444919,704.723504521439,920.7702521021404,632.938231494589,,,975.116165015123,652.4054241798365,971.4660663866391,697.4233072644713,921.1758186164163,675.1171489792919,856.690742846534,710.8070022355789,885.4859653601293,694.1787751502634,828.7066533614908,726.2185297780666,804.3726625049314,736.3576926349663,782.066504219752,748.524688063246,753.6768482204327,762.7195160629055,722.4482266211816,773.6698119483573,698.5198022788982,784.214541319533,669.7245797653029,794.7592706907087,641.3349237659836,802.4650344619525,601.9949718812127,807.7373991475405,896.841827759857,639.8328622372808,842.0903483325984,656.0555228083203,790.9889675338237,688.0952774361235,933.748380558972,730.2741949208265,892.786162617097,749.3358210917979,848.5794125610142,782.9978417767052,563.4661530249937,808.5485321760923,962.1380365582913,672.6837498936359,,,,,236.29507887360342,244.61742268548903,1192.6614593819174,240.87063960808135,223.18133810267653,822.5587123756259,1197.344938228677,818.8119292982182,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img104502.png,315.05536964408657,240.08928701275596,272.8764521593837,292.8129338686346,324.38339947243435,302.54653021125836,259.89832370255203,301.3298306684304,331.27803021512614,316.741358210918,289.5046792446992,259.55647969800344,332.08916324367806,267.6678099835233,293.9659109017351,310.2522939825022,244.4867992542913,373.9262367238328,273.2820217678866,352.0256449529294,,,,,,,,,,,,,227.85857216897574,239.68372049848023,248.9480309113272,228.73342461302818,274.09315479643857,232.78908975578807,,,,,,,340.6060631377009,343.1031816388572,323.5722695381093,379.6041679236963,279.7710859963024,412.8606220943274,,,299.23827868154996,281.8626379831828,,,,,245.29793228284328,249.01175032682767,1190.7823828648463,235.36053775035788,220.36556581625373,819.8586978259582,1202.0227320970696,816.1119147485505,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img149881.png,321.04943231210876,432.6125512003879,380.59597255382323,364.84135070429284,322.6943643629848,352.99783993798496,388.8206328082037,346.7470981446558,323.02335077316,336.87750583939925,364.80462486541273,402.34580146426777,316.7726089798309,387.2124265962077,357.23794747125123,340.82534276150193,333.8799123488107,269.1063053433043,350.65821926774686,299.3730550794244,312.5132813323245,245.62659117794738,281.0150085802142,238.12700242744495,,,,,,,243.517064827702,285.1244252639269,246.0169277445361,317.6226431827708,265.01588591247565,343.12124493447914,,,402.50834633835376,342.62127235111234,395.00875758785133,273.62505584648983,354.0110057517713,230.12744109357567,302.5138296649879,357.1204772687503,288.01462474734984,323.12234159980596,267.5157488293098,304.62335601523324,,,349.5112525014698,374.11954510322255,,,,,,,1193.0581977486484,248.7037674176907,220.77054838409944,820.2980505951869,1196.5224055254816,820.2980505951867,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img158369.png,340.30213888437646,440.46777285279995,384.5088889404593,362.59900211180997,330.1629760274767,356.1099378833941,396.270317854463,342.72624291228647,323.6739117990609,344.3485089693904,374.7752925978356,402.7500870251329,333.81307465596063,392.61092416823317,360.35392727773814,345.7540046164842,326.85576419216056,279.25765102869593,347.3546401102006,308.75603344733884,306.85686085748745,259.75872027738956,288.3578752729147,249.25929602668617,272.858725188543,241.75970727618372,,,251.35990410376934,248.2593508599525,240.86047985306595,271.75806227819345,238.3606169362318,307.7560882806052,250.85993152040254,328.2549641986452,274.3586429386435,344.2540868663837,405.8514323641196,331.25479969884617,390.3522822797479,279.2576510286959,356.3541466108035,233.2601733589476,305.35694310738694,369.2527160347252,292.8576285232162,345.7540046164842,277.85845102221134,322.25529319824324,,,356.8541191941703,382.25200320226276,,,,,,,1188.7363302075557,243.06083201543282,229.55986239118602,820.0654259362175,1199.0399836704269,823.8122090136253,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img174656.png,443.75072288877027,288.97854308324247,358.5817548908124,323.4516967967016,367.0986516906082,266.266818283787,357.3650553479845,346.56898811043294,352.90382369094857,254.5053893697833,395.8938742042035,267.889084340891,399.9495393469634,316.1514995397337,343.9813603768768,296.68430685448624,271.3849543214747,293.0342082260023,305.4525415206578,292.2230751974504,245.02313089353538,299.92883896869415,,,,,,,224.7448051797359,333.9964261678773,219.87800700842402,359.54711656726465,217.44460792276809,382.66440788099607,214.60564232283616,411.86519690886735,207.71101158014434,442.2826854795665,348.8481585481887,245.5829260557113,316.40283740610954,243.14952697005543,289.6354474638942,241.93282742722744,348.8481585481887,346.16342159615675,315.9972708918335,355.49145142450453,290.0410139781702,359.95268308154044,,,380.0767801474399,293.4397747402781,,,,,,,1190.8812956112065,240.33905148650462,227.83153365154638,820.0164861432784,1197.809711164873,824.6354298457228,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img175879.png,,,,,,,287.378974566819,372.17194314135065,,,,,,,265.22906609267625,336.6787163092906,306.99285341768496,275.3212248859162,291.20150572927446,304.9300018016858,319.16535059416805,246.69940720067217,312.5856223906637,222.02542643753077,,,,,,,,,,,,,,,316.5334593127663,363.81856922304996,355.0248693032668,318.08945820869457,366.5393936593995,266.7675782213605,,,,,,,,,,,,,,,,,1197.7983286529854,247.8146825687946,230.19159891244863,824.8192764895795,1193.1148498062257,822.9458849508757,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img185488.png,,,226.76240650332076,692.2828996021965,,,254.76087117186322,685.7832560184278,,,209.7633386688486,666.2843252671214,,,231.26215975362223,652.2850929328501,253.26095342176276,625.2865734310415,243.76147433779298,639.7857783486795,262.7604325057325,613.2872314302375,269.76004867286815,600.2879442627,275.25974708990327,589.7885200119965,279.2595277568379,578.2891505945595,287.7590616740739,561.2900827600872,300.25837625824465,548.7907681759166,313.2576634257822,541.291179425414,323.75708767648564,519.2923857572736,333.25656676045537,498.2935372558668,219.2543903212582,732.8070053298059,264.67783992016905,701.9839502448306,293.4730624337643,673.5942942455114,,,,,209.11522746435844,590.0475923046575,339.30207699983754,444.8547554400385,,,,,,,254.24229116062466,251.05404023502342,1189.0646689738442,237.00360369474464,222.3946350026593,820.5650680009927,1201.241713975419,816.8182849235851,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img188754.png,288.60479759887994,647.6037532972855,321.45568525523504,588.7966087272671,261.0262746281126,590.013308270095,324.70021736944295,571.7628151276755,259.8095750852847,578.6574458703674,314.1554879982673,614.7528656409304,268.7320383993564,621.6474963836222,286.982531541776,569.7349825562956,280.49346731336016,489.43281272964964,281.7101668561881,519.0391682717969,280.08790079908414,459.0153241589503,278.87120125625614,433.870200273839,282.92686639901603,408.3195098744516,291.0381966845359,383.1743859893403,308.4775567984033,348.2956533846975,321.861251769511,322.33939647103415,334.0282471977907,304.0889033286146,349.8453412545543,282.1883115577112,371.3403665111817,259.0710202439798,334.83938022634266,566.4904504420879,338.08391234055057,506.4666063292415,336.86721279772263,453.7429594733628,244.803614057073,578.2518793560914,222.90302228616957,521.4725673574529,223.30858880044553,452.5262599305347,400.9467220533289,241.2260936158363,286.17139851322395,598.1246385556148,,,,,258.975485389616,256.52472859546907,1194.3115851346095,241.51316156252472,223.17867169567174,818.8811243680763,1188.537905506554,817.7263884424652,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img206557.png,1308.566731846732,176.7334039967253,1201.5725990062306,191.2326089143633,1234.0708169250745,248.22948341818187,1164.5746278370852,195.73236216466478,1215.071858757135,271.7281948364228,1242.5703508423105,181.23315724702672,1270.0688429274862,227.73060750014187,1196.0729005891953,230.73044300034283,1154.0752035863818,289.72720783762867,1168.5744085040199,256.2290447520511,1146.0756422525124,308.7261660055682,1140.0759712521105,327.22515159014085,1139.076026085377,348.2240000915477,1144.0757519190452,376.722437343457,1130.0765195847737,399.7211761783311,1108.5776985,406.72079234546675,1093.0785484156283,404.2209294286326,1076.079480581156,397.22131326149696,1060.5803304967844,396.2213680947633,,,1150.5753955028138,234.73022366727744,1120.077067917437,263.2286609191867,1252.569802509647,271.228222253056,1222.571447507637,304.7263853386336,1210.5721055068332,348.72397267491453,1046.0811255791464,399.7211761783311,1235.5707346751747,211.7314848324033,,,,,236.1531152089139,241.85295813280084,,,234.27972367021007,816.9841605148819,1178.469059176949,819.7942478229376,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img221300.png,,,1231.4962910137451,567.2834916089839,,,1198.268663586048,562.6776818665309,1215.3759569151593,661.7025913292716,,,,,1228.8643997323434,606.1038880096596,1189.0570441011419,637.0286105661302,1213.0730520439329,619.5923308268436,1172.936710002556,653.4779310748911,1163.396104107475,664.6634690208485,1153.1975253920432,676.5069797871564,1135.7612456527565,690.3244090145156,1118.32496591347,701.8389333706483,1098.5857813029568,712.6954849064305,1071.608895668589,720.2621723404606,1048.2508605461485,726.1839277236145,1018.971070040554,732.7636559271189,1216.3629161456852,554.7820080223255,1182.1483294874624,580.4429480159924,1154.1844846225688,601.1690918570313,,,,,1200.9005548674497,687.3635313229386,974.2289182567243,745.9231123341275,,,,,,,234.8417682882232,240.26109987224655,1188.3980614884813,243.0711871803023,234.8417682882232,823.8225641784949,1176.2210164869061,822.885868409143,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img224847.png,1178.6267882697857,258.3885637372073,1124.686441871079,239.32693756623576,1177.0045222126819,293.2672839649424,1102.3802835858996,268.933293108383,1160.3762951273661,317.60127482150176,1143.3425015277746,251.08836648023947,1180.6546208411658,284.34482065087064,,,1136.0423042708069,316.7901417929498,1148.2092996990864,292.0505844221144,1131.5810726137709,340.31299962095716,1129.958806556667,354.10226110634085,1131.986639128047,375.1917198486923,1129.553240042391,388.57541481979996,1123.064175813975,411.6927123219852,1117.3862446141113,434.4044371214406,1110.8971803856955,459.5495610065519,1103.5969831287275,488.3447835201472,1092.646687243276,516.3288730051905,1138.4757033564626,214.18181986957833,1101.9747170716237,279.8835951822887,1084.12979044348,330.5794094667873,1220.8057057544884,268.527732782561,1202.960779126345,312.73448283864377,1183.4935864410975,360.59133152321056,1074.3961941008563,564.9968547183094,,,1194.849448840825,229.99890773788803,1197.6884144407572,217.83191230960836,229.73574297269477,238.96072985510295,,,238.1660048968621,820.6488026226474,1177.6718615568411,824.3955857000551,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img304597.png,248.44357331155098,406.4803598602608,323.4524748315008,395.9527947346538,275.35745901690154,354.8720959229321,337.85403193775517,384.37047834157505,,,292.3565268513737,408.8691349265497,259.8583089325298,381.3706428413741,304.8558414355445,364.8715475902687,328.8545254371523,284.87593425157604,319.35504635318256,326.8736312543897,322.8548544367504,264.87703091690287,308.3556495191123,245.87807274896332,289.3566913511728,228.87900491449113,,,240.35937818122352,233.37875816479257,221.360420013284,245.3781001655965,217.86061192971619,268.8768115838375,236.35959751428885,281.37612616800817,,,360.35279818926256,377.8708347578063,379.4290141267708,333.1833159123783,369.56734811917613,267.8497786120635,271.56704216870395,341.19591954354894,289.44131180746933,309.7618591443409,280.19599992534927,276.47873636870884,,,287.710415623467,382.33451215159255,,,,,,,1186.837686978846,233.7181478486209,239.95422797774117,815.7050543566168,1186.837686978846,803.0029591748948,872.6694391440535,460.77051830294465,1107.7787086105566,425.0104251037261,1149.1853529927553,660.8478370868193,907.7093279241451,706.5769481011746,981.402283803394,395.02679758550573,1176.4912250372986,533.5300762692727,1037.0009871230059,735.856738606769,836.5037038545207,592.700233061672
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img320955.png,265.62997068219966,434.73784626333406,246.16277799695217,375.52513517904026,,,,,,,255.49080782529992,399.45355952132365,,,219.80095456901284,345.51321312261695,236.42918165432843,285.0838024954945,224.26218622604873,315.50129106619374,,,,,,,,,,,,,,,,,,,277.7969661104794,356.0579424937928,281.0414982246873,333.3462176943374,297.6697253100029,306.9843942663981,,,,,,,,,,,,,,,,,1172.3892038767863,230.93261408504148,248.51786284289392,824.544862484322,1185.200979022094,797.4977816220047,872.0384055448548,460.99350057629977,1106.8614173106528,426.1147803485647,1149.131593758808,660.2969430936314,907.8511367416243,708.3329078771282,982.4753753684063,394.4244258275123,1175.5250361637773,535.5615727955567,1036.8212882813891,735.1002978193435,837.523086466962,592.5445175788818
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img321427.png,265.0313193313012,434.5239475946553,248.53222408019576,378.5270182575705,,,246.53233374672845,362.0279230064651,,,259.0316483308992,397.02600384214315,,,225.03351266195477,344.52888258862606,229.53326591225624,282.53228225113924,222.03367716175381,311.53069208641534,252.53200474713043,252.03395466576262,276.53068874873827,239.53464008159196,,,,,,,,,,,,,,,275.53074358200456,364.5277859232993,283.53030491587384,330.5296502543549,297.02956466677824,303.0311581691793,,,,,,,,,,,,,,,,,1180.9039726616675,232.58602702860819,238.6394573630072,821.5013490902709,1170.5113493311674,806.4897820573265,873.0042499207104,460.426217384914,1108.2328282007843,425.95306367145486,1149.1950461426593,661.5872084658048,907.4774036341694,707.4162245789917,981.2905092323995,393.9133090436517,1176.3680025991505,532.61705692604,1037.6642547167621,734.5891810354829,838.5310962072512,593.0464675531625
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img346996.png,258.8611466580847,440.11377869196355,272.6785758854438,382.2121705011253,,,280.9032361398243,364.44690435166353,,,270.04668460404207,406.8861512642667,228.2654105117893,412.14993382707013,243.16289712468966,356.6326765836641,237.0793994105498,277.5472062998461,241.5406310675857,321.75395635592895,244.3795966675176,251.59094938618276,255.7354590672453,236.17942184369517,,,,,,,315.75930318009176,245.50745167204292,345.771225236515,252.80764892901075,364.4272848932105,278.7639058426741,345.365658722239,309.18139441337325,303.9978742660881,360.28277521214795,309.67580546595195,323.3762224130329,307.647972894572,277.1416397855701,,,,,,,,,243.16289712468966,387.45573166863926,,,,,,,1183.7594931533717,239.03566661275167,251.88760118521168,825.6415168231921,1188.3784368558163,804.8562701621922,871.8435930163298,459.87262305353784,1107.072171296404,425.8050358543547,1148.8455222668306,661.8447471629806,907.9390127868928,707.2681967618914,981.346551870847,395.7931137979315,1175.20734569477,532.8745956232159,1036.0980312981055,735.2522862469348,838.1815723314227,592.4928732217863
labeled-data,Basler_acA1440-220um__40264738__20230913_133505324,img360526.png,267.7825112396275,448.23295841683483,275.2821038046181,384.23646774588065,,,276.7820215547186,367.7373724947753,,,277.2819941380854,413.234877581157,235.7842697186386,422.7343566651267,238.78410521883956,366.23746237365106,229.78459871823662,291.2415748686267,232.78443421843758,324.73973795420426,231.78448905170393,266.7429182836521,241.78394071904052,246.7440149489789,262.78278922044734,234.744672948175,,,,,314.7799378905976,244.7441246155116,350.27799130964246,253.2436585327477,361.2773881437127,289.74165711852623,337.7786767254717,308.24064270309896,297.78087005612537,369.23729787385207,298.7808152228591,333.23927187144034,304.2805136398942,293.7414377854609,,,,,,,,,246.28369396934198,398.735680292495,,,,,,,1177.5982556326808,235.71647148299436,249.19057144135365,822.3223216934348,1193.7645585912362,800.3823391068238,872.2683684914871,461.83238263210416,1109.119212828665,426.9536624043691,1148.8647312277121,660.9655411416151,905.5248226621181,707.6056902833539,981.7713273460041,395.7250408051178,1174.8209881413752,533.2120891446783,1036.1172402589868,734.778646739845,838.200781292304,591.2081006861448
